End of Month,Calendar Date,PERMNO,GVKEY,Point-in-time CUSIP,Point-in-time Ticker,Point-in-time Name,Last Known CUSIP,Last Known Ticker,Last Known Name,One-Week Daily Price Trend,One-Month Daily Price Trend,Three-Month Daily Price Trend,Nine-Month Daily Price Trend,Nine-Month Daily Return Skewness,Nine-Month Share of Days Outperforming,Average Daily Share Turnover,One-Month Change in Average Daily Share Turnover,Stochastic Oscillator,Relative Strength Index,Bollinger Band,MACD Signal,Technical Indicator,Earnings Revision,Three-Month Smoothed Earnings Revision,Estimate Dispersion,Share of Estimates Rising,Three-Month Smoothed Dollar Volume,Arbitrage Risk,One-Month Change in Arbitrage Risk,Short Pressure,One-Month Change in Short Pressure,Daily Media Sentiment Indicator,Sector ETF Flows-to-Market Capitalization,Sector ETF Equivalent Volume,Downside Risk (Measured Over the Trailing Three Months),Downside Risk (Measured Over the Trailing Six Months),Downside Risk (Measured Over the Trailing Nine Months),Downside Risk (Measured Over the Trailing Twelve Months),Change in Downside Risk (Measured Over the Trailing Twelve Months),Interaction of Supernovas and Nine-Month Price Trend,Interaction of Earnings Growth Stability and Arbitrage Risk
200001,20000118,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,5,5,4,3,4,2,5,1,1,1,3,5,1,4,5,5,3,5,5,4,.,.,4,.,.,5,5,5,5,4,5,5
200001,20000119,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,5,5,5,4,4,2,5,1,1,1,3,5,1,4,5,5,3,5,5,4,.,.,4,.,.,5,5,5,5,1,5,5
200001,20000120,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,2,5,5,4,4,2,5,1,1,2,3,4,1,4,5,5,3,5,5,4,.,.,4,.,.,5,5,5,5,1,5,5
200001,20000121,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,3,5,5,4,4,2,5,1,1,2,3,2,1,4,5,5,3,5,5,4,.,.,4,.,.,5,5,5,5,1,5,5
200001,20000124,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,4,5,5,4,4,2,5,1,2,1,3,5,2,4,5,5,3,5,5,5,.,.,4,.,.,5,5,5,5,1,5,5
200001,20000125,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,1,5,4,4,4,2,5,1,3,2,3,5,3,4,5,5,3,5,5,5,.,.,3,.,.,5,5,5,5,1,5,5
200001,20000126,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,1,5,4,3,4,2,5,1,4,2,3,2,4,4,5,5,3,5,5,4,.,.,3,.,.,5,5,5,5,1,5,5
200001,20000127,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,2,5,4,3,4,2,5,1,4,3,3,4,4,4,5,5,3,5,5,4,.,.,3,.,.,5,5,5,5,1,5,5
200001,20000128,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,1,5,3,3,4,2,5,1,3,3,3,2,3,4,5,5,3,5,5,5,.,.,4,.,.,5,5,5,5,1,5,5
200001,20000131,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,5,5,3,3,4,2,5,1,3,3,3,3,3,4,5,5,3,5,5,5,.,.,5,.,.,5,5,5,5,1,5,5
200002,20000201,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,4,4,3,2,4,2,5,1,3,4,3,4,3,2,4,5,4,5,5,5,.,.,5,.,.,5,5,5,5,1,5,5
200002,20000202,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,1,5,2,2,4,2,5,1,4,4,3,4,5,2,4,5,4,5,5,5,.,.,5,.,.,5,5,5,5,1,5,5
200002,20000203,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,1,5,2,2,4,2,5,1,5,5,5,5,4,2,4,5,4,5,5,5,.,.,3,.,.,5,5,5,5,1,5,5
200002,20000204,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,1,1,2,2,4,2,5,1,5,5,5,4,4,2,4,5,4,5,5,5,.,.,4,.,.,5,5,5,5,1,5,5
200002,20000207,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,1,1,2,2,4,2,5,1,4,4,3,1,5,2,4,5,4,5,5,5,.,.,4,.,.,5,5,5,5,1,5,5
200002,20000208,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,1,2,3,2,4,2,5,1,4,5,5,4,3,2,4,5,4,5,5,4,.,.,4,.,.,5,5,5,5,1,5,5
200002,20000209,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,1,1,2,2,4,2,5,1,4,5,3,1,5,2,4,5,4,5,5,4,.,.,5,.,.,5,5,5,5,1,5,5
200002,20000210,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,4,1,2,2,4,2,5,1,4,5,3,1,5,2,4,5,4,5,5,4,.,.,5,.,.,5,5,5,5,1,5,5
200002,20000211,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,3,1,2,2,4,2,5,1,4,4,3,1,4,2,4,5,4,5,5,4,.,.,5,.,.,5,5,5,5,1,5,5
200002,20000214,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,2,1,2,2,4,2,5,1,4,4,3,1,4,2,4,5,4,5,5,4,.,.,4,.,.,5,5,5,5,1,5,5
200002,20000215,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,5,1,2,2,4,2,5,1,4,4,3,1,4,2,4,5,4,5,5,4,.,.,3,.,.,5,5,5,5,1,5,5
200002,20000216,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,5,1,3,2,4,2,5,1,4,4,3,1,4,2,4,5,4,5,5,4,.,.,3,.,.,5,5,5,5,1,5,5
200002,20000217,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,5,1,3,2,4,2,5,1,3,4,3,1,3,2,4,5,4,5,5,4,.,.,3,.,.,5,5,5,5,3,5,5
200002,20000218,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,5,1,3,2,4,2,5,1,3,4,3,1,3,2,4,5,4,5,5,4,.,.,4,.,.,5,5,5,5,2,5,5
200002,20000222,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,5,1,3,2,4,2,5,1,2,3,3,1,2,2,4,5,4,5,5,4,.,.,4,.,.,5,5,5,5,3,5,5
200002,20000223,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,5,3,4,2,4,2,5,1,3,4,3,5,2,2,4,5,4,5,5,4,.,.,3,.,.,5,5,5,5,3,5,5
200002,20000224,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,2,2,3,2,4,2,5,1,3,3,3,5,3,2,4,5,4,5,5,4,.,.,4,.,.,5,5,5,5,3,5,5
200002,20000225,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,2,2,3,2,4,2,5,1,3,3,3,5,3,2,4,5,4,5,5,3,.,.,4,.,.,5,5,5,5,3,5,5
200002,20000228,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,1,2,4,2,4,2,5,1,3,3,3,2,3,2,4,5,4,5,5,3,.,.,4,.,.,5,5,5,5,3,5,5
200002,20000229,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,2,2,4,2,4,2,5,1,3,2,3,5,3,2,4,5,4,5,5,3,.,.,4,.,.,5,5,5,5,2,5,5
200003,20000301,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,4,2,3,2,4,2,5,1,2,2,3,3,3,5,4,4,5,5,5,3,.,.,4,.,.,5,5,5,5,2,5,5
200003,20000302,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,5,2,4,2,4,2,5,1,2,2,3,2,2,5,4,4,5,5,5,3,.,.,4,.,.,5,4,5,5,2,5,5
200003,20000303,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,5,3,4,2,4,2,5,1,1,1,3,2,2,5,4,4,5,5,5,3,.,.,3,.,.,5,4,5,5,2,5,5
200003,20000306,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,5,5,4,2,4,2,5,1,1,2,3,5,4,5,4,4,5,5,5,1,.,.,3,.,.,5,4,5,5,1,5,5
200003,20000307,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,5,5,4,2,4,2,5,1,2,2,3,5,5,5,4,4,5,5,5,1,.,.,4,.,.,5,4,5,5,1,5,5
200003,20000308,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,3,4,4,2,4,2,5,1,2,3,3,5,5,5,4,4,5,5,5,1,.,.,4,.,.,5,4,5,5,1,5,5
200003,20000309,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,2,5,4,2,4,2,5,1,3,3,3,5,5,5,4,4,5,5,5,2,.,.,4,.,.,5,4,5,5,1,5,5
200003,20000310,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,1,4,5,2,4,2,5,1,3,3,3,4,4,5,4,4,5,5,5,1,.,.,4,.,.,5,4,5,5,1,5,5
200003,20000313,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,2,4,5,2,5,2,5,1,3,3,3,4,4,5,4,4,5,5,5,1,.,.,4,.,.,5,4,5,5,1,5,5
200003,20000314,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,2,5,5,2,5,2,5,1,3,2,3,4,4,5,4,4,5,5,5,1,.,.,5,.,.,5,4,5,5,1,5,5
200003,20000315,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,2,4,5,2,4,2,5,1,2,1,3,2,2,5,4,4,5,5,5,1,.,.,3,.,.,5,4,5,5,1,5,5
200003,20000316,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,4,5,5,2,4,2,5,1,2,1,2,2,3,5,4,4,5,5,5,1,.,.,4,.,.,5,4,5,5,1,5,5
200003,20000317,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,4,5,5,2,4,2,5,1,2,2,2,2,2,5,4,4,5,5,5,1,.,.,5,.,.,5,4,5,5,1,5,5
200003,20000320,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,4,4,5,2,4,2,5,1,2,1,3,3,3,5,4,4,5,5,5,1,.,.,5,.,.,4,4,5,5,1,5,5
200003,20000321,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,5,4,5,2,4,2,5,1,2,4,5,5,5,5,4,4,5,5,5,1,.,.,4,.,.,4,4,5,5,1,5,5
200003,20000322,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,1,2,5,2,4,2,5,1,3,4,3,4,4,5,4,4,5,5,5,1,.,.,5,.,.,4,4,5,5,1,5,5
200003,20000323,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,1,4,5,2,4,2,5,1,3,3,3,1,2,5,4,4,5,5,5,1,.,.,5,.,.,4,4,5,5,1,5,5
200003,20000324,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,2,4,5,2,4,2,5,1,3,4,5,4,3,5,4,4,5,5,5,1,.,.,4,.,.,4,4,5,5,1,5,5
200003,20000327,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,1,4,3,2,4,2,5,1,3,4,5,3,2,5,4,4,5,5,5,1,.,.,1,.,.,4,4,5,5,1,5,5
200003,20000328,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,3,3,3,2,4,2,5,1,4,3,3,1,3,5,4,4,5,5,5,1,.,.,4,.,.,4,4,5,5,1,5,5
200003,20000329,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,3,4,4,2,4,2,5,1,3,2,3,1,1,5,4,4,5,5,5,1,.,.,4,.,.,4,4,5,5,1,5,5
200003,20000330,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,3,4,4,2,4,2,5,1,2,2,3,2,2,5,4,4,5,5,5,1,.,.,4,.,.,4,4,5,5,1,5,5
200003,20000331,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,4,3,3,2,4,2,5,1,2,2,3,2,2,5,4,4,5,5,5,1,.,.,5,.,.,4,4,4,5,1,5,5
200004,20000403,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,5,3,5,2,4,2,5,1,2,2,3,1,2,5,4,4,5,5,5,1,.,.,5,.,.,4,4,4,5,1,5,5
200004,20000404,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,4,4,5,2,4,2,5,1,2,2,3,3,2,5,4,4,5,5,5,1,.,.,5,.,.,4,4,4,5,1,5,5
200004,20000405,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,4,4,4,2,4,2,5,1,1,2,3,2,1,5,4,4,5,5,4,1,.,.,4,.,.,3,4,4,5,1,5,5
200004,20000406,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,4,4,3,2,4,2,5,1,1,3,3,3,2,5,4,4,5,5,4,1,.,.,5,.,.,3,4,4,5,1,5,5
200004,20000407,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,4,4,3,2,4,2,5,1,2,3,3,4,4,5,4,4,5,5,4,1,.,.,4,.,.,3,4,4,5,1,5,5
200004,20000410,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,2,4,3,2,4,2,5,1,2,1,3,3,3,5,4,4,5,5,5,1,.,.,5,.,.,3,4,4,5,1,5,5
200004,20000411,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,3,4,3,2,5,2,5,1,2,2,3,2,3,5,4,4,5,5,4,1,.,.,5,.,.,3,4,4,5,1,5,5
200004,20000412,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,2,4,3,2,5,3,5,1,1,2,1,1,1,5,4,4,5,5,5,1,.,.,4,.,.,4,4,4,5,1,5,5
200004,20000413,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,5,4,4,3,4,3,5,1,1,1,1,1,1,5,4,4,5,5,5,1,.,.,4,.,.,4,4,5,5,4,5,5
200004,20000414,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,5,5,5,3,4,3,5,1,1,1,2,2,2,4,4,4,5,5,5,1,.,.,5,.,.,4,4,4,5,1,5,5
200004,20000417,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,5,4,4,3,4,2,5,1,1,1,1,4,4,4,4,4,5,5,5,1,.,.,5,.,.,4,4,4,5,1,5,5
200004,20000418,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,5,5,5,3,4,3,5,1,2,2,3,5,5,5,4,4,5,5,5,1,.,.,1,.,.,4,4,4,5,1,5,5
200004,20000419,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,2,5,3,2,5,2,5,1,3,1,3,5,5,5,4,4,5,5,5,1,.,.,5,.,.,4,4,4,5,1,5,5
200004,20000420,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,1,5,3,2,5,2,5,1,3,1,3,5,5,5,4,4,5,5,5,1,.,.,1,.,.,4,4,4,5,1,5,5
200004,20000424,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,1,4,5,2,5,2,5,1,2,1,3,3,3,5,4,4,5,5,4,1,.,.,5,.,.,4,4,4,5,1,5,5
200004,20000425,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,2,5,5,2,5,3,5,1,2,1,3,4,4,5,4,4,5,5,4,1,.,.,4,.,.,4,4,4,5,1,5,5
200004,20000426,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,5,5,4,2,5,3,5,1,2,2,3,5,4,5,4,4,5,5,4,1,.,.,1,.,.,4,4,4,5,1,5,5
200004,20000427,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,4,5,4,2,5,2,5,1,2,1,3,4,4,5,4,4,5,5,4,1,.,.,5,.,.,4,4,4,5,1,5,5
200004,20000428,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,3,5,4,2,5,2,5,1,2,1,3,5,4,5,4,4,5,5,4,1,.,.,2,.,.,4,4,4,4,1,5,5
200005,20000501,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,2,5,4,2,5,2,5,1,3,2,3,5,5,4,4,4,5,5,4,1,.,.,5,.,.,4,4,4,4,1,5,5
200005,20000502,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,1,4,4,2,5,2,5,1,3,2,3,5,5,4,4,4,5,5,4,1,.,.,1,.,.,4,4,4,4,1,5,5
200005,20000503,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,2,4,4,2,5,2,5,1,3,3,3,3,4,4,4,4,5,5,4,1,.,.,5,.,.,4,4,4,4,1,5,5
200005,20000504,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,2,5,5,2,5,2,5,1,3,5,3,3,3,4,4,4,5,5,4,1,.,.,4,.,.,4,4,4,4,1,4,5
200005,20000505,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,2,4,5,2,5,2,5,1,4,4,3,3,3,4,4,4,5,5,4,1,.,.,5,.,.,4,4,4,4,1,4,5
200005,20000508,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,3,4,5,2,5,2,5,1,4,4,3,2,2,4,4,4,5,5,4,1,.,.,4,.,.,4,4,4,4,1,4,5
200005,20000509,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,3,4,5,2,5,2,5,1,4,3,3,2,2,4,4,4,5,5,4,1,.,.,5,.,.,4,4,4,4,1,4,5
200005,20000510,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,2,4,5,2,5,2,5,1,3,3,3,2,2,4,4,4,5,5,4,1,.,.,5,.,.,4,4,4,4,1,4,5
200005,20000511,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,3,4,5,2,5,2,5,1,3,3,3,2,2,4,4,4,5,5,4,1,.,.,4,.,.,4,4,4,4,1,3,5
200005,20000512,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,4,3,5,2,5,2,5,1,3,4,3,1,1,4,4,4,5,5,4,1,.,.,5,.,.,4,4,4,4,1,4,5
200005,20000515,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,4,1,5,2,5,2,5,1,2,4,3,3,2,4,4,4,5,5,4,1,.,.,4,.,.,4,4,4,4,1,4,5
200005,20000516,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,4,2,5,2,5,2,5,1,2,4,5,4,2,4,4,4,5,5,4,1,.,.,4,.,.,4,4,4,4,1,4,5
200005,20000517,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,2,1,4,2,5,2,5,1,3,4,5,5,3,4,4,4,5,5,4,1,.,.,5,.,.,4,4,4,4,1,4,5
200005,20000518,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,1,2,4,2,5,2,5,1,3,3,3,1,2,4,4,4,5,5,4,1,.,.,4,.,.,4,4,4,4,1,4,5
200005,20000519,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,2,3,4,2,5,2,5,1,2,2,3,1,1,4,4,4,5,5,4,1,.,.,4,.,.,4,4,4,4,1,4,5
200005,20000522,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,4,3,4,3,5,3,5,1,1,3,3,1,1,4,4,4,5,5,4,1,.,.,4,.,.,4,4,4,4,1,4,5
200005,20000523,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,5,2,5,3,5,3,5,1,1,2,1,1,1,4,4,4,5,5,4,1,.,.,4,.,.,4,4,4,4,1,4,5
200005,20000524,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,5,4,5,4,5,3,5,1,1,2,1,2,2,4,4,4,5,5,4,1,.,.,5,.,.,4,4,4,4,1,4,5
200005,20000525,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,5,4,5,3,5,3,5,1,2,2,1,1,2,4,4,4,5,5,4,1,.,.,3,.,.,4,4,4,4,1,4,5
200005,20000526,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,5,4,5,4,5,3,5,1,2,2,3,4,4,4,4,4,5,5,4,1,.,.,4,.,.,4,4,4,4,2,4,5
200005,20000530,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,5,4,5,3,5,3,5,1,2,2,3,5,5,4,4,4,5,5,4,1,.,.,3,.,.,4,4,4,4,1,4,5
200005,20000531,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,1,4,4,3,5,3,5,1,2,2,3,4,4,4,4,4,5,5,4,1,.,.,4,.,.,4,4,4,4,3,4,5
200006,20000601,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,3,4,4,3,5,3,5,1,2,2,3,4,3,5,4,4,5,5,4,1,.,.,1,.,.,4,4,4,4,3,4,5
200006,20000602,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,2,4,4,3,5,3,5,1,2,3,2,5,5,5,4,4,5,5,4,1,.,.,2,.,.,4,4,4,4,4,4,5
200006,20000605,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,1,2,4,3,5,3,5,1,2,3,2,4,3,5,4,4,5,5,4,3,.,.,4,.,.,4,4,4,4,3,4,5
200006,20000606,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,2,4,4,3,5,3,5,1,2,2,3,2,2,5,4,4,5,5,4,3,.,.,4,.,.,4,4,4,4,4,4,5
200006,20000607,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,2,5,4,3,5,3,5,1,2,2,3,4,3,5,4,4,5,5,4,3,.,.,2,.,.,4,4,4,4,4,4,5
200006,20000608,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,2,4,4,3,5,3,5,1,2,2,3,4,3,5,4,4,5,5,4,4,.,.,4,.,.,4,4,4,4,4,4,5
200006,20000609,84788,64768,23135106,AMZN,AMAZON COM INC,23135106,AMZN,AMAZON COM INC,5,4,4,3,5,3,5,1,2,2,3,4,3,5,4,4,5,5,4,4,.,.,4,.,.,4,4,4,4,4,4,5
